 NUMERO_BOLETIM; DATA HORA_BOLETIM; DATA_INCLUSAO; TIPO_ACIDENTE; DESC_TIPO_ACIDENTE; COD_TEMPO; DESC_TEMPO; COD_PAVIMENTO; PAVIMENTO; COD_REGIONAL; DESC_REGIONAL; ORIGEM_BOLETIM; LOCAL_SINALIZADO; VELOCIDADE_PERMITIDA; COORDENADA_X; COORDENADA_Y; HORA_INFORMADA; INDICADOR_FATALIDADE; VALOR_UPS; DESCRIÇÃO_UPS; DATA_ALTERACAO_SMSA; VALOR_UPS_ANTIGA; DESCRIÇÃO_UPS_ANTIGA
2020-033208166-001;11/07/2020 00:43;11/07/2020 02:12; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033223320-001;11/07/2020 06:59;11/07/2020 07:31; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000612081.27;0007800585.96;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033229406-001;11/07/2020 07:42;11/07/2020 08:45; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608323.12;0007798783.23;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033230350-001;11/07/2020 08:31;11/07/2020 08:58; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000604814.00;0007797100.89;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033233811-001;11/07/2020 09:06;11/07/2020 09:37; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611020.55;0007793320.50;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033242173-001;11/07/2020 11:05;11/07/2020 11:07; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;0;0000599835.02;0007788729.58;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033243700-001;11/07/2020 10:45;11/07/2020 12:33; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000612991.43;0007800137.20;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033243858-001;11/07/2020 10:37;11/07/2020 11:26; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000611797.89;0007801180.01;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033247386-001;11/07/2020 11:47;11/07/2020 12:15; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611570.11;0007797543.78;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033248772-001;11/07/2020 12:04;11/07/2020 12:31; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;0;0000613221.40;0007805157.44;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033249987-001;11/07/2020 11:55;11/07/2020 12:47; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033251302-002;11/07/2020 10:59;11/07/2020 14:02; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000615865.70;0007803693.26;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033252363-001;11/07/2020 12:41;11/07/2020 13:17; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000609136.80;0007795987.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033262553-001;11/07/2020 13:31;11/07/2020 14:41; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000615275.03;0007798419.81;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033274062-001;11/07/2020 15:21;11/07/2020 15:53; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000605909.79;0007807468.13;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033274467-001;11/07/2020 08:20;11/07/2020 15:55; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000612200.96;0007799223.69;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033282372-001;11/07/2020 15:57;11/07/2020 16:42; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000613058.41;0007806571.57;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033297013-001;11/07/2020 18:10;11/07/2020 18:11; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000607646.03;0007809959.72;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033307575-001;11/07/2020 18:49;11/07/2020 19:14; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033307666-001;11/07/2020 18:54;11/07/2020 19:16; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607890.00;0007796709.38;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033311307-001;11/07/2020 19:03;11/07/2020 19:36; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;0;               ;POLICIA MILITAR;NÃO;0;0000604871.45;0007797758.81;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033313319-001;11/07/2020 19:32;11/07/2020 19:50; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000609364.81;0007802561.15;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033313691-001;11/07/2020 19:16;11/07/2020 19:52; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033322560-001;11/07/2020 20:14;11/07/2020 20:54; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000603662.61;0007805585.37;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033337831-001;11/07/2020 21:56;11/07/2020 22:39; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000610195.74;0007797037.55;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033347079-001;11/07/2020 22:50;11/07/2020 23:43; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611027.78;0007792296.83;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033368622-001;12/07/2020 03:05;12/07/2020 03:33; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000611280.89;0007806018.57;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033370108-001;12/07/2020 03:05;12/07/2020 04:06; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000614316.21;0007795011.23;SIM;SIM;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033374567-001;12/07/2020 05:22;12/07/2020 06:23; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000614030.52;0007798438.26;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033392844-001;12/07/2020 10:26;12/07/2020 11:04; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000610379.49;0007798744.03;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033395127-001;12/07/2020 10:09;12/07/2020 11:34; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033398553-001;12/07/2020 11:47;12/07/2020 12:19; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000600842.63;0007788397.30;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033401505-001;12/07/2020 12:24;12/07/2020 12:59; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000615622.68;0007798641.97;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-033404186-001;12/07/2020 12:22;12/07/2020 13:30; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000606136.39;0007807013.07;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-039935377-001;18/08/2020 23:40;19/08/2020 01:39; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000616350.41;0007803437.08;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-039948887-001;19/08/2020 06:32;19/08/2020 07:21; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608550.21;0007789129.68;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-039950544-001;19/08/2020 07:02;19/08/2020 07:36; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000610771.00;0007790994.22;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-039952123-001;19/08/2020 07:30;19/08/2020 07:56; H04000;QUEDA DE PESSOA DE VEICULO                        ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000611733.38;0007807413.61;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-039959820-001;19/08/2020 08:17;19/08/2020 08:54; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000609333.88;0007802649.15;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-039960041-001;19/08/2020 08:00;19/08/2020 08:56; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000609427.58;0007810413.17;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-039969698-001;19/08/2020 09:24;19/08/2020 09:56; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000610715.13;0007796258.25;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-039973404-001;12/06/2020 12:00;19/08/2020 10:14; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA CIVIL  ;NÃO;0;0000610885.93;0007797463.64;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-039975300-001;19/08/2020 09:55;19/08/2020 10:26; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000606953.89;0007797873.08;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-039985991-001;19/08/2020 11:24;19/08/2020 11:25; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-039990195-001;19/08/2020 11:31;19/08/2020 11:54; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000604821.50;0007790587.01;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040001205-001;12/08/2020 15:30;19/08/2020 13:23; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA CIVIL  ;NÃO;0;0000604673.40;0007795218.34;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040001340-001;19/08/2020 12:26;19/08/2020 13:24; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;70;0000605835.52;0007798623.87;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040004278-001;19/08/2020 13:42;19/08/2020 13:44; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000613450.14;0007805320.19;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040004722-001;19/08/2020 13:22;19/08/2020 13:47; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000612915.61;0007797002.89;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040009227-001;31/07/2020 14:00;19/08/2020 14:13; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA CIVIL  ;NÃO;0;0000611977.59;0007803394.71;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040014050-001;19/08/2020 11:57;19/08/2020 14:32; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000608754.39;0007795903.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040017314-001;19/08/2020 08:30;19/08/2020 14:47; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000606999.72;0007800226.44;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040017671-001;19/08/2020 14:19;19/08/2020 14:46; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000608834.59;0007804085.53;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040026748-001;19/08/2020 12:30;19/08/2020 15:24; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000616630.41;0007804316.07;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040033122-001;19/08/2020 15:31;19/08/2020 16:35; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611673.99;0007796101.89;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040033282-001;19/08/2020 15:24;19/08/2020 15:54; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000612133.86;0007796892.54;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040042976-001;17/08/2020 18:20;19/08/2020 16:38; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000612111.58;0007797718.27;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040044176-001;19/08/2020 15:53;19/08/2020 16:44; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000616695.77;0007804269.22;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040048616-001;19/08/2020 16:05;19/08/2020 17:05; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000609667.41;0007807994.94;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040062140-002;19/08/2020 17:25;19/08/2020 18:35; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000604765.59;0007789287.03;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040072249-001;19/08/2020 18:58;19/08/2020 19:07; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611463.38;0007797163.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040079253-002;19/08/2020 19:41;19/08/2020 20:30; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000609553.98;0007806178.75;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040079990-001;19/08/2020 18:29;19/08/2020 19:56; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611191.06;0007797718.73;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040082203-002;19/08/2020 18:37;19/08/2020 20:12; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000614820.64;0007799862.96;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040085066-001;19/08/2020 20:18;19/08/2020 20:27; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000606264.01;0007796745.31;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040087340-001;19/08/2020 20:38;19/08/2020 20:42; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000605213.59;0007805671.28;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040087626-001;19/08/2020 19:59;19/08/2020 20:44; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040089807-001;19/08/2020 19:31;19/08/2020 21:01; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000603906.54;0007790074.88;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040101857-001;14/07/2020 10:40;19/08/2020 22:16; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA CIVIL  ;NÃO;0;0000606525.22;0007793812.26;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040111131-001;19/08/2020 22:57;19/08/2020 23:24; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000613630.38;0007798174.19;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040116316-001;19/08/2020 23:23;20/08/2020 00:11; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000612637.53;0007805793.41;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040122499-001;19/08/2020 22:46;20/08/2020 01:34; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607479.91;0007790893.42;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040123201-001;19/08/2020 22:48;20/08/2020 01:43; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000614249.03;0007803757.19;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040132111-001;20/08/2020 05:35;20/08/2020 05:57; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000616033.64;0007798286.90;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040139442-001;20/08/2020 07:32;20/08/2020 07:54; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000609340.78;0007791938.08;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040139611-001;20/08/2020 07:00;20/08/2020 07:56; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000611256.99;0007803588.82;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040140030-001;20/08/2020 06:23;20/08/2020 08:01; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000599258.67;0007788543.63;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040142292-002;20/08/2020 07:54;20/08/2020 08:57; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000611015.34;0007805122.15;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040142593-001;13/08/2020 22:30;20/08/2020 08:24; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611181.35;0007796952.72;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040153070-001;19/08/2020 16:40;20/08/2020 09:33; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA CIVIL  ;NÃO;0;0000611190.29;0007807800.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040155510-001;20/08/2020 08:42;20/08/2020 09:48; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2020-040158765-001;20/08/2020 09:12;20/08/2020 10:06; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000606496.62;0007802009.74;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
